user_id,age,gender,occupation,daily_screen_time_hours,phone_usage_before_sleep_minutes,sleep_duration_hours,sleep_quality_score,stress_level,caffeine_intake_cups,physical_activity_minutes,notifications_received_per_day,mental_fatigue_score
12150,53.0,Male,Teacher,1.56,96.0,4.75,9.39,1.0,2.0,19.0,25.0,1.0
12151,55.0,Male,Teacher,4.49,109.0,6.19,4.92,9.66,1.0,69.0,22.0,8.94
12152,54.0,Female,Researcher,6.32,78.0,6.81,6.8,,3.0,90.0,174.0,10.0
12153,27.0,Female,,,12.0,8.06,5.58,7.85,2.0,117.0,217.0,8.18
12154,58.0,Male,Researcher,1.2,62.0,8.31,9.19,2.75,0.0,10.0,228.0,3.54
12155,53.0,Female,Manager,2.7,23.0,4.14,7.51,2.63,1.0,119.0,182.0,1.68
12156,46.0,Male,Manager,8.61,,7.45,4.25,10.0,2.0,87.0,104.0,10.0
12157,,Male,Doctor,5.64,96.0,6.05,5.97,7.61,0.0,108.0,,7.43
12158,21.0,Female,Researcher,4.72,83.0,6.47,6.45,6.39,4.0,104.0,195.0,5.38
12159,59.0,Female,Manager,9.1,18.0,5.11,5.96,,4.0,19.0,15000.0,10.0
12160,53.0,Male,Software Engineer,1.67,82.0,4.17,7.92,4.22,,86.0,266.0,4.57
12161,30.0,Female,Researcher,9.3,101.0,8.18,2.99,10.0,3.0,68.0,196.0,9.92
12162,35.0,Male,Student,1.25,87.0,5.15,7.49,3.37,2.0,112.0,234.0,2.86
12163,50.0,Male,Manager,6.06,68.0,8.4,5.34,10.0,3.0,94.0,196.0,10.0
12164,38.0,Female,Software Engineer,6.0,,4.35,6.63,7.54,2.0,114.0,,8.14
12165,33.0,Male,Researcher,6.75,59.0,6.04,5.82,8.33,3.0,118.0,174.0,7.99
12166,32.0,Male,Doctor,1.27,21.0,7.71,8.29,2.62,4.0,66.0,291.0,3.77
12167,22.0,Male,Doctor,5.77,91.0,5.28,4.85,9.67,0.0,30.0,56.0,9.33
12168,23.0,Male,Designer,2.02,16.0,8.84,9.15,1.15,0.0,62.0,293.0,1.0
12169,55.0,Male,Researcher,2.4,94.0,7.19,8.31,4.17,0.0,56.0,200.0,4.79
12170,20.0,Male,Designer,2.94,46.0,5.09,7.21,4.31,4.0,92.0,25.0,4.15
12171,29.0,Male,,6.52,6.0,,6.84,7.98,2.0,51.0,262.0,8.83
12172,53.0,Female,Researcher,,16.0,8.92,7.32,6.12,2.0,33.0,132.0,2.98
12173,,Male,Designer,1.77,75.0,,9.91,1.11,2.0,94.0,130.0,1.0
12174,53.0,Male,Teacher,3.6,61.0,8.11,8.53,4.43,0.0,76.0,165.0,3.7
12175,50.0,Male,Software Engineer,1.69,62.0,8.89,7.37,4.47,3.0,43.0,294.0,5.24
12176,48.0,Female,Doctor,6.98,6.0,,6.16,7.65,4.0,110.0,180.0,7.15
12177,,Male,,6.02,28.0,,6.42,,0.0,117.0,22.0,5.06
12178,44.0,Female,Student,4.67,108.0,7.59,,8.97,3.0,109.0,199.0,7.69
12179,44.0,Male,Researcher,9.35,71.0,8.75,3.33,10.0,4.0,22.0,126.0,8.38
12180,25.0,Female,Student,5.67,3.0,7.48,8.08,4.76,0.0,74.0,229.0,5.15
12181,54.0,Male,Designer,8.99,103.0,6.52,1.53,10.0,1.0,24.0,47.0,10.0
12182,49.0,Male,Designer,6.21,117.0,4.53,4.91,8.12,,93.0,122.0,7.53
12183,43.0,Female,Teacher,4.39,15.0,8.62,8.34,4.63,1.0,80.0,55.0,4.0
12184,19.0,Female,Student,5.85,79.0,4.35,7.28,5.27,4.0,111.0,104.0,
12185,29.0,Female,Manager,2.37,85.0,,8.39,1.28,1.0,117.0,46.0,2.12
12186,39.0,Male,Doctor,7.07,74.0,6.25,3.79,10.0,2.0,84.0,34.0,10.0
12187,34.0,Male,Researcher,9.84,58.0,6.5,4.73,10.0,1.0,65.0,199.0,10.0
12188,24.0,Female,,3.23,40.0,4.28,9.71,2.17,4.0,79.0,100.0,1.82
12189,21.0,Female,Researcher,3.91,117.0,4.41,5.21,,1.0,21.0,279.0,7.59
12190,54.0,Female,Software Engineer,4.65,59.0,,6.06,7.6,1.0,80.0,207.0,7.77
12191,55.0,Female,Freelancer,5.35,74.0,4.2,6.07,8.75,0.0,40.0,61.0,10.0
12192,49.0,Male,Designer,,68.0,8.89,5.72,9.57,3.0,117.0,200.0,9.92
12193,28.0,Male,Teacher,2.23,105.0,,8.32,4.05,3.0,98.0,234.0,3.61
12194,18.0,Female,Manager,3.72,57.0,8.4,7.05,5.76,2.0,,132.0,5.28
12195,42.0,Female,Designer,5.85,101.0,7.92,6.61,8.23,3.0,88.0,120.0,
12196,59.0,Female,Teacher,6.31,111.0,7.53,4.53,,,25.0,222.0,8.92
12197,41.0,Female,Student,5.83,75.0,7.29,4.43,10.0,3.0,107.0,143.0,8.64
12198,34.0,Female,,4.92,39.0,6.49,7.22,6.6,1.0,59.0,274.0,5.68
12199,25.0,Female,Freelancer,7.4,88.0,6.82,4.79,8.43,3.0,30.0,69.0,7.95
12200,44.0,Female,Researcher,2.84,57.0,8.45,7.62,4.94,1.0,117.0,237.0,6.03
12201,35.0,Female,Manager,3.54,60.0,7.89,7.93,6.1,1.0,32.0,82.0,5.17
12202,44.0,Male,Teacher,5.0,,5.15,6.67,7.14,3.0,81.0,24.0,
12203,39.0,Female,Teacher,7.26,76.0,4.52,6.21,8.22,1.0,113.0,66.0,8.05
12204,33.0,Female,Researcher,1.74,47.0,5.47,10.0,3.19,,112.0,202.0,2.96
12205,19.0,,Manager,2.04,89.0,4.66,8.14,3.28,0.0,87.0,266.0,5.1
12206,,Female,Freelancer,8.04,10.0,8.77,6.78,8.24,0.0,13.0,162.0,8.59
12207,35.0,Male,Designer,3.35,55.0,5.91,,7.48,3.0,23.0,232.0,5.41
12208,20.0,Female,Software Engineer,9.67,103.0,4.87,4.04,10.0,2.0,42.0,101.0,8.28
12209,44.0,Female,Doctor,9.65,22.0,7.11,4.91,10.0,1.0,103.0,59.0,10.0
12210,34.0,Female,Freelancer,7.17,76.0,5.99,4.75,10.0,3.0,54.0,212.0,8.61
12211,33.0,Female,Student,7.45,,5.09,4.05,,1.0,68.0,219.0,10.0
12212,23.0,,Manager,6.86,51.0,4.29,6.27,7.9,3.0,56.0,268.0,8.14
12213,24.0,Male,Freelancer,2.6,115.0,4.46,5.94,6.18,,89.0,157.0,6.02
12214,31.0,Female,Manager,5.5,27.0,,5.46,7.77,1.0,65.0,20.0,7.19
12215,55.0,Male,Designer,8.14,114.0,,5.65,10.0,4.0,11.0,69.0,10.0
12216,57.0,Female,Designer,7.97,3.0,8.63,5.51,8.09,0.0,56.0,178.0,7.39
12217,32.0,Male,Software Engineer,9.09,91.0,6.93,2.74,10.0,4.0,98.0,121.0,9.54
12218,50.0,Female,Student,9.11,97.0,7.26,3.87,10.0,3.0,42.0,174.0,9.25
12219,44.0,Male,Designer,,114.0,5.21,6.37,6.25,2.0,118.0,63.0,
12220,46.0,Female,Software Engineer,7.5,50.0,5.37,6.4,9.35,2.0,60.0,155.0,9.36
12221,54.0,Female,Manager,6.86,9.0,6.09,6.66,7.8,3.0,,289.0,7.78
12222,22.0,Male,Doctor,8.97,112.0,8.34,4.49,10.0,1.0,28.0,91.0,10.0
12223,46.0,Female,Teacher,2.65,118.0,6.18,,8.69,2.0,53.0,66.0,7.09
12224,49.0,Female,Doctor,7.66,51.0,5.2,6.1,9.1,0.0,95.0,212.0,8.01
12225,23.0,,Doctor,4.81,71.0,8.6,7.62,6.74,4.0,29.0,282.0,5.87
12226,19.0,,Doctor,4.55,8.0,6.06,7.02,7.21,0.0,79.0,153.0,7.33
12227,23.0,Female,Doctor,1.32,17.0,4.4,9.78,1.0,2.0,37.0,241.0,
12228,21.0,Male,Teacher,9.65,65.0,6.73,2.63,10.0,1.0,65.0,250.0,9.59
12229,46.0,Male,Manager,7.08,81.0,7.13,6.12,10.0,4.0,48.0,233.0,10.0
12230,42.0,Female,Student,6.32,39.0,8.78,5.15,9.08,2.0,52.0,290.0,8.35
12231,26.0,Male,Student,3.26,65.0,8.03,8.21,4.25,2.0,109.0,212.0,3.81
12232,20.0,Female,Manager,6.93,21.0,4.51,5.49,9.62,3.0,81.0,160.0,10.0
12233,43.0,,Software Engineer,9.51,79.0,6.56,3.64,10.0,0.0,72.0,267.0,8.62
12234,44.0,Female,Software Engineer,2.47,100.0,6.17,6.25,,4.0,,68.0,3.68
12235,53.0,Male,Designer,9.85,95.0,5.97,4.26,10.0,,115.0,148.0,9.62
12236,49.0,Female,Researcher,4.85,73.0,4.7,6.27,6.45,3.0,,83.0,6.77
12237,18.0,Female,Doctor,9.8,104.0,5.88,1.87,10.0,,84.0,242.0,9.79
12238,33.0,Female,Doctor,6.7,33.0,6.35,6.18,7.12,,17.0,104.0,9.11
12239,28.0,Female,Teacher,3.92,47.0,5.09,7.43,4.05,0.0,26.0,156.0,3.88
12240,43.0,Male,Doctor,,,6.88,6.37,6.21,4.0,118.0,203.0,5.17
12241,57.0,,Teacher,3.61,48.0,5.11,7.59,4.21,4.0,115.0,97.0,3.82
12242,18.0,Female,Designer,,97.0,4.61,6.91,6.18,1.0,107.0,108.0,4.39
12243,43.0,Female,Freelancer,6.82,100.0,8.92,3.05,10.0,4.0,16.0,200.0,9.97
12244,45.0,Female,Software Engineer,1.15,62.0,7.44,7.13,4.28,4.0,119.0,284.0,4.32
12245,26.0,Male,Software Engineer,9.71,39.0,,4.73,10.0,3.0,9.0,,10.0
12246,39.0,Male,Designer,7.92,55.0,5.64,5.45,7.18,0.0,54.0,186.0,6.62
12247,,Female,Researcher,,97.0,5.04,3.5,10.0,2.0,94.0,123.0,8.85
12248,59.0,Female,Designer,7.46,107.0,4.66,5.57,8.69,1.0,89.0,,9.09
12249,44.0,Male,Manager,5.33,76.0,4.31,5.29,9.21,1.0,67.0,148.0,9.19
12250,56.0,Female,Doctor,2.71,47.0,7.5,8.37,2.62,4.0,79.0,256.0,3.4
12251,36.0,,Software Engineer,5.65,36.0,5.38,5.89,6.96,3.0,10.0,165.0,5.38
12252,42.0,Male,Student,7.41,,5.59,8.47,7.13,2.0,59.0,60.0,5.22
12253,55.0,Other,Researcher,8.69,78.0,4.8,4.92,10.0,3.0,64.0,91.0,8.88
12254,38.0,Male,Designer,3.92,93.0,4.59,4.98,7.43,1.0,118.0,297.0,6.55
12255,41.0,Female,Software Engineer,5.59,94.0,6.47,7.54,5.48,,98.0,171.0,5.94
12256,41.0,Female,Researcher,6.58,92.0,7.64,3.33,10.0,0.0,78.0,261.0,8.68
12257,36.0,Male,Software Engineer,6.3,97.0,8.95,6.27,7.08,3.0,31.0,136.0,7.57
12258,19.0,,Researcher,1.47,31.0,5.7,7.8,3.5,2.0,108.0,262.0,1.84
12259,31.0,Male,Teacher,5.35,107.0,7.32,6.84,4.98,1.0,119.0,129.0,5.0
12260,49.0,Male,Freelancer,8.28,22.0,4.58,5.19,9.61,3.0,73.0,81.0,10.0
12261,59.0,Female,Software Engineer,8.22,73.0,6.78,3.26,10.0,2.0,69.0,33.0,10.0
12262,49.0,Female,Designer,5.56,71.0,6.59,6.63,7.71,1.0,86.0,261.0,9.43
12263,45.0,Other,Freelancer,9.57,20.0,4.16,3.61,10.0,2.0,25.0,82.0,9.42
12264,56.0,Male,Freelancer,8.44,74.0,6.41,3.6,10.0,3.0,4.0,107.0,10.0
12265,57.0,Male,Doctor,7.64,11.0,6.48,4.93,10.0,4.0,23.0,73.0,10.0
12266,59.0,Male,Researcher,5.64,48.0,5.86,5.92,8.16,3.0,76.0,194.0,8.52
12267,,Female,Researcher,6.32,102.0,6.87,4.5,8.99,4.0,77.0,152.0,8.01
12268,30.0,Female,Software Engineer,3.01,46.0,,7.69,3.53,3.0,82.0,,2.44
12269,29.0,Other,Student,5.79,82.0,8.22,4.84,8.66,2.0,1.0,134.0,7.44
12270,25.0,,Designer,5.73,97.0,6.6,3.64,9.8,2.0,45.0,120.0,9.29
12271,32.0,Female,Doctor,2.82,61.0,4.16,8.11,3.65,3.0,112.0,84.0,3.64
12272,43.0,Other,Manager,9.56,37.0,8.92,4.99,10.0,1.0,25.0,213.0,10.0
12273,29.0,Male,Doctor,3.2,97.0,5.91,6.72,5.32,4.0,106.0,90.0,
12274,44.0,,Designer,1.94,109.0,8.93,7.26,3.78,0.0,30.0,217.0,2.15
12275,35.0,Male,Manager,5.2,25.0,4.9,7.9,5.72,1.0,30.0,44.0,5.02
12276,53.0,Male,Doctor,7.17,39.0,4.15,6.19,10.0,2.0,19.0,156.0,10.0
12277,44.0,Female,Researcher,2.76,15.0,7.57,9.11,2.4,2.0,26.0,269.0,1.93
12278,26.0,Male,Student,2.65,18.0,8.73,8.42,2.81,4.0,61.0,199.0,2.79
12279,56.0,Male,Software Engineer,3.35,49.0,4.39,8.61,3.92,0.0,116.0,192.0,3.15
12280,18.0,Male,Designer,3.72,55.0,7.68,8.03,,0.0,103.0,168.0,5.57
12281,24.0,Male,Software Engineer,3.22,28.0,,6.16,6.52,4.0,18.0,45.0,5.97
12282,43.0,Male,Software Engineer,5.24,108.0,7.97,4.43,10.0,0.0,27.0,270.0,10.0
12283,24.0,Male,Doctor,1.16,37.0,6.91,7.79,1.1,3.0,106.0,299.0,2.2
12284,24.0,Male,,1.79,60.0,7.91,8.42,5.06,2.0,117.0,280.0,2.36
12285,25.0,,Software Engineer,7.56,35.0,5.86,6.88,8.72,0.0,55.0,242.0,10.0
12286,33.0,Female,Teacher,4.71,84.0,8.53,6.41,7.33,3.0,45.0,101.0,8.28
12287,20.0,Male,Researcher,4.24,,5.51,8.37,4.47,3.0,13.0,193.0,5.97
12288,27.0,Female,Student,1.09,,5.42,6.03,4.32,2.0,104.0,194.0,3.44
12289,24.0,Female,Manager,3.68,86.0,,7.24,5.65,4.0,69.0,100.0,5.79
12290,,Male,Doctor,8.39,43.0,,4.36,10.0,0.0,75.0,38.0,9.93
12291,54.0,Female,,4.06,115.0,6.96,7.79,4.97,3.0,6.0,44.0,4.44
12292,48.0,Male,Designer,9.67,107.0,6.87,5.45,9.65,3.0,79.0,128.0,10.0
12293,40.0,Male,Doctor,4.51,61.0,5.18,6.79,5.21,1.0,102.0,23.0,6.04
12294,44.0,Female,Software Engineer,5.18,6.0,5.59,7.27,7.78,1.0,18.0,52.0,8.32
12295,39.0,Female,Doctor,8.22,101.0,,4.52,10.0,3.0,57.0,181.0,9.64
12296,56.0,Female,Freelancer,9.85,68.0,8.23,3.84,10.0,4.0,34.0,126.0,10.0
12297,44.0,Female,Researcher,4.34,18.0,,8.25,3.69,0.0,30.0,158.0,3.11
12298,21.0,Male,Designer,2.08,109.0,5.79,6.86,5.7,,37.0,270.0,5.39
12299,41.0,Male,Teacher,5.71,32.0,7.18,5.9,,0.0,71.0,150.0,5.79
12300,40.0,Female,Freelancer,6.33,23.0,6.48,6.55,6.47,,105.0,22.0,4.03
12301,36.0,Female,Software Engineer,9.64,106.0,6.13,3.29,10.0,1.0,45.0,116.0,10.0
12302,59.0,Male,Researcher,4.73,22.0,7.55,7.6,5.51,3.0,73.0,24.0,6.07
12303,20.0,Female,Manager,1.82,85.0,6.06,7.95,3.52,4.0,80.0,298.0,3.83
12304,44.0,Male,Doctor,6.86,99.0,5.11,,8.57,1.0,54.0,32.0,9.7
12305,20.0,Female,Designer,1.19,52.0,7.71,,2.1,1.0,37.0,88.0,1.0
12306,45.0,Other,Manager,4.83,109.0,4.34,5.36,8.44,0.0,93.0,57.0,9.31
12307,34.0,Female,Designer,4.69,20.0,9.0,,8.59,4.0,19.0,67.0,9.39
12308,48.0,Female,Designer,3.29,81.0,6.98,5.45,4.2,0.0,36.0,263.0,4.72
12309,27.0,Male,Teacher,9.68,101.0,5.08,1.72,10.0,0.0,26.0,115.0,9.87
12310,39.0,Male,Software Engineer,4.63,90.0,4.99,6.25,5.68,3.0,27.0,243.0,6.61
12311,47.0,Male,Doctor,9.05,36.0,5.37,4.44,10.0,4.0,109.0,210.0,10.0
12312,38.0,,Software Engineer,5.64,48.0,8.4,5.39,7.52,4.0,1.0,42.0,8.49
12313,53.0,Female,Designer,8.38,24.0,8.13,5.43,8.48,1.0,55.0,31.0,8.19
12314,40.0,Female,Teacher,5.06,38.0,4.72,5.6,6.91,,23.0,143.0,8.23
12315,55.0,,Manager,9.92,29.0,7.0,2.93,10.0,2.0,110.0,40.0,9.82
12316,29.0,Female,Freelancer,6.76,42.0,8.55,3.8,10.0,2.0,58.0,55.0,10.0
12317,42.0,Female,Teacher,2.4,77.0,7.67,,2.78,4.0,30.0,146.0,4.6
12318,37.0,Female,Designer,1.06,97.0,6.94,7.61,4.8,4.0,1.0,231.0,5.65
12319,,Male,Software Engineer,9.36,53.0,5.04,4.82,9.33,3.0,91.0,139.0,9.45
12320,24.0,Female,Manager,7.18,,8.72,5.96,6.91,1.0,36.0,124.0,6.54
12321,46.0,Male,Software Engineer,1.96,94.0,,8.2,3.49,2.0,60.0,134.0,4.39
12322,46.0,Female,Teacher,7.69,48.0,5.61,5.68,10.0,0.0,31.0,,10.0
12323,30.0,Female,Researcher,3.04,1.0,6.49,8.2,4.73,,70.0,136.0,5.93
12324,20.0,Male,Manager,8.28,46.0,4.41,6.64,8.17,0.0,62.0,203.0,7.23
12325,19.0,Male,Student,6.49,102.0,7.16,4.98,10.0,3.0,9.0,196.0,10.0
12326,33.0,Male,Teacher,2.11,98.0,4.27,8.61,2.57,3.0,50.0,224.0,3.01
12327,47.0,Male,Researcher,1.64,22.0,8.53,8.73,1.0,4.0,3.0,290.0,1.93
12328,55.0,Female,Manager,5.2,5.0,8.4,6.53,4.99,1.0,82.0,157.0,6.09
12329,23.0,Male,Researcher,9.43,84.0,5.41,4.09,10.0,0.0,76.0,34.0,10.0
12330,24.0,Male,Teacher,6.08,89.0,7.71,7.56,5.24,0.0,94.0,281.0,5.85
12331,22.0,Female,Doctor,7.83,93.0,6.2,4.87,9.23,1.0,35.0,38.0,9.71
12332,24.0,Female,Teacher,5.23,40.0,8.23,8.78,4.51,4.0,94.0,287.0,3.2
12333,51.0,Male,Researcher,4.46,41.0,4.31,9.45,2.11,4.0,86.0,107.0,2.66
12334,49.0,Female,Researcher,8.4,116.0,6.53,3.34,10.0,4.0,30.0,182.0,10.0
12335,30.0,Female,Freelancer,5.17,93.0,5.99,3.96,9.03,1.0,61.0,209.0,7.41
12336,47.0,Male,,2.27,52.0,5.3,7.65,4.0,3.0,15.0,189.0,4.57
12337,42.0,Female,Student,3.47,71.0,5.05,,6.14,1.0,55.0,260.0,7.2
12338,38.0,,Manager,,38.0,7.38,5.9,9.15,0.0,85.0,213.0,9.89
12339,38.0,Male,Researcher,4.62,96.0,5.01,6.8,5.35,4.0,8.0,282.0,5.5
12340,45.0,Female,Researcher,4.3,9.0,,8.3,5.16,4.0,,239.0,5.42
12341,37.0,Female,Researcher,7.02,81.0,,4.87,10.0,0.0,49.0,288.0,8.6
12342,51.0,Female,Manager,6.73,111.0,5.21,6.49,7.81,2.0,0.0,,7.92
12343,22.0,Female,Teacher,3.83,99.0,7.92,7.16,,1.0,45.0,260.0,5.33
12344,35.0,Female,Software Engineer,4.23,104.0,5.82,6.86,5.89,0.0,78.0,97.0,5.68
12345,56.0,Female,Doctor,7.77,118.0,4.07,2.71,10.0,2.0,6.0,133.0,8.85
12346,28.0,Female,Freelancer,9.29,49.0,8.26,5.36,,2.0,45.0,161.0,8.92
12347,34.0,Male,Doctor,3.92,74.0,5.57,5.66,5.89,4.0,26.0,276.0,5.52
12348,39.0,Male,Teacher,3.63,107.0,8.11,6.84,5.41,1.0,,29.0,4.98
12349,54.0,Male,Doctor,3.39,7.0,6.73,9.33,1.0,2.0,17.0,187.0,1.0
12350,37.0,Male,Doctor,2.27,,8.41,8.42,2.77,3.0,69.0,97.0,3.82
12351,23.0,Male,Teacher,4.39,71.0,6.09,5.61,6.98,4.0,23.0,283.0,8.02
12352,51.0,Female,Student,5.64,68.0,4.85,5.14,,1.0,25.0,150.0,7.93
12353,31.0,Female,Manager,5.84,0.0,4.09,7.25,5.66,0.0,7.0,156.0,5.61
12354,40.0,Female,Teacher,7.22,66.0,7.89,7.1,6.84,4.0,39.0,288.0,6.52
12355,37.0,Female,Software Engineer,1.47,26.0,7.9,7.78,3.6,4.0,70.0,25.0,3.16
12356,30.0,Other,Designer,6.05,108.0,4.98,5.35,9.22,1.0,33.0,141.0,8.64
12357,58.0,Other,Student,3.29,60.0,8.78,6.49,,3.0,93.0,55.0,4.55
12358,49.0,,Teacher,3.15,47.0,8.75,6.22,7.31,2.0,114.0,270.0,7.15
12359,43.0,Male,Student,8.11,22.0,5.83,6.41,9.63,1.0,58.0,249.0,8.28
12360,31.0,Male,Designer,2.38,,4.74,7.56,2.74,1.0,84.0,,5.08
12361,53.0,Female,Doctor,3.96,102.0,,7.68,5.91,0.0,75.0,153.0,
12362,25.0,Male,Doctor,6.74,,8.65,4.67,8.98,0.0,14.0,290.0,8.46
12363,57.0,,Designer,6.79,10.0,7.05,8.16,7.25,4.0,83.0,183.0,5.95
12364,39.0,Male,Doctor,,108.0,8.57,8.26,2.65,1.0,97.0,244.0,1.0
12365,39.0,Male,,1.65,10.0,4.11,8.46,2.51,2.0,107.0,154.0,3.35
12366,33.0,Male,Doctor,6.9,99.0,8.95,,9.74,4.0,11.0,83.0,10.0
12367,44.0,Female,Designer,9.58,101.0,7.14,4.24,10.0,2.0,5.0,166.0,9.82
12368,27.0,Female,Designer,9.99,30.0,4.93,6.37,,4.0,40.0,74.0,
12369,42.0,Female,Manager,9.88,59.0,6.53,2.72,10.0,0.0,98.0,117.0,10.0
12370,48.0,Male,Designer,,54.0,8.1,,6.55,1.0,27.0,70.0,5.85
12371,38.0,Female,Software Engineer,,23.0,4.71,7.13,4.23,2.0,24.0,183.0,5.53
12372,44.0,Female,Freelancer,1.89,,7.04,7.65,3.08,2.0,,55.0,3.34
12373,34.0,Female,Student,3.93,18.0,7.47,6.24,6.1,0.0,116.0,24.0,6.66
12374,50.0,Male,Designer,3.49,116.0,6.06,4.86,7.35,0.0,4.0,260.0,7.34
12375,48.0,,Manager,6.19,95.0,6.71,5.41,8.38,0.0,23.0,236.0,8.83
12376,59.0,Male,,4.32,39.0,8.19,6.12,6.28,3.0,28.0,26.0,7.11
12377,43.0,Female,Researcher,3.08,101.0,8.76,6.68,5.79,1.0,28.0,27.0,5.14
12378,38.0,Male,Manager,6.51,16.0,6.77,6.35,7.94,2.0,,231.0,8.99
12379,53.0,Male,Software Engineer,3.91,49.0,7.51,6.28,6.74,1.0,7.0,270.0,7.57
12380,18.0,Male,,4.18,98.0,5.61,7.36,7.4,2.0,,124.0,7.83
12381,21.0,Female,Student,6.39,11.0,5.67,5.44,10.0,,46.0,261.0,10.0
12382,21.0,Female,Teacher,2.06,14.0,8.44,9.33,1.5,4.0,45.0,224.0,1.94
12383,43.0,Female,Freelancer,7.97,38.0,4.49,4.43,10.0,,111.0,227.0,9.28
12384,21.0,Female,Freelancer,9.69,12.0,5.03,5.02,10.0,4.0,1.0,100.0,10.0
12385,26.0,Male,Software Engineer,5.42,93.0,5.35,5.8,9.18,4.0,103.0,139.0,9.06
12386,47.0,Male,Software Engineer,6.04,105.0,4.47,4.65,10.0,1.0,117.0,96.0,10.0
12387,21.0,Male,Doctor,4.46,18.0,7.34,8.19,5.96,4.0,109.0,119.0,5.85
12388,22.0,Male,Designer,9.61,72.0,8.53,4.98,10.0,1.0,47.0,104.0,10.0
12389,40.0,Female,Researcher,2.2,56.0,4.13,7.88,3.83,2.0,49.0,,
12390,33.0,Female,Software Engineer,8.32,91.0,5.26,5.87,10.0,4.0,30.0,143.0,9.79
12391,39.0,Female,Freelancer,6.85,107.0,8.6,,9.74,,65.0,246.0,8.89
12392,54.0,Male,Student,8.12,59.0,6.33,5.19,9.63,0.0,48.0,132.0,
12393,25.0,Male,Teacher,9.55,106.0,8.43,2.99,,4.0,80.0,176.0,10.0
12394,50.0,Male,Student,5.47,55.0,8.72,7.33,,,84.0,168.0,8.79
12395,55.0,Female,Freelancer,3.59,24.0,8.95,8.02,2.86,2.0,40.0,223.0,2.98
12396,33.0,Male,Student,8.02,103.0,5.98,5.29,9.63,1.0,11.0,66.0,9.45
12397,22.0,,Teacher,8.6,104.0,5.71,3.79,10.0,1.0,117.0,275.0,10.0
12398,33.0,Female,Researcher,7.18,3.0,7.74,5.48,8.95,1.0,110.0,143.0,7.31
12399,24.0,Other,Manager,8.64,,6.97,4.22,10.0,1.0,117.0,209.0,10.0
12400,18.0,Male,Doctor,7.57,100.0,7.3,5.27,10.0,0.0,103.0,158.0,9.56
12401,26.0,Male,Freelancer,9.62,6.0,6.66,4.11,,2.0,2.0,32.0,9.87
12402,35.0,Male,Designer,6.14,104.0,6.57,6.68,7.86,0.0,66.0,288.0,8.83
12403,20.0,Female,Researcher,4.42,,5.57,7.04,6.48,1.0,24.0,61.0,5.74
12404,41.0,Male,Freelancer,7.12,86.0,6.98,3.82,10.0,1.0,,161.0,8.68
12405,45.0,Female,Software Engineer,1.62,107.0,5.34,7.85,4.61,1.0,,202.0,5.43
12406,27.0,Female,Designer,5.49,107.0,5.78,4.77,7.92,2.0,30.0,226.0,6.88
12407,,Male,Doctor,7.96,69.0,7.15,3.36,10.0,0.0,2.0,59.0,10.0
12408,30.0,Male,Manager,2.52,44.0,7.18,,1.79,2.0,9.0,169.0,1.51
12409,52.0,,Teacher,4.6,8.0,6.89,7.73,4.24,1.0,117.0,129.0,
12410,40.0,Male,Designer,4.15,8.0,7.37,8.83,4.34,0.0,,267.0,5.27
12411,34.0,Male,Freelancer,4.01,84.0,6.06,6.99,5.55,0.0,63.0,291.0,6.12
12412,24.0,,Student,6.86,2.0,,5.87,8.76,1.0,96.0,220.0,7.49
12413,33.0,Female,Software Engineer,5.48,76.0,4.48,7.06,7.81,2.0,21.0,38.0,7.52
12414,57.0,Male,Software Engineer,8.18,62.0,6.42,4.16,10.0,0.0,16.0,223.0,10.0
12415,53.0,Female,Manager,1.52,101.0,6.93,6.83,3.55,1.0,40.0,157.0,4.06
12416,37.0,,Doctor,5.09,81.0,6.11,5.94,7.14,0.0,51.0,288.0,6.28
12417,41.0,Female,Doctor,1.13,118.0,4.08,6.02,5.42,1.0,3.0,151.0,7.89
12418,22.0,Female,Researcher,2.99,109.0,7.51,7.69,2.39,,51.0,148.0,2.92
12419,23.0,Female,Teacher,7.98,94.0,6.28,4.27,10.0,3.0,17.0,85.0,8.32
12420,45.0,Male,Doctor,1.95,92.0,4.78,7.44,3.97,3.0,85.0,192.0,4.34
12421,22.0,Female,Designer,1.95,118.0,8.86,9.18,2.44,1.0,50.0,208.0,2.74
12422,56.0,Female,Software Engineer,4.61,1.0,8.71,8.23,5.31,2.0,4.0,234.0,6.07
12423,55.0,Male,Teacher,7.99,30.0,4.79,4.41,10.0,2.0,54.0,68.0,8.07
12424,19.0,Female,Freelancer,6.74,37.0,7.54,7.35,8.54,3.0,79.0,66.0,9.27
12425,56.0,Female,Doctor,8.04,,6.59,,10.0,0.0,75.0,36.0,10.0
12426,38.0,Male,Student,1.45,6.0,5.45,8.06,2.04,2.0,41.0,96.0,1.0
12427,57.0,Male,Software Engineer,6.07,103.0,7.42,5.46,8.51,3.0,33.0,98.0,10.0
12428,54.0,Female,Teacher,5.08,9.0,6.24,7.3,5.37,0.0,40.0,200.0,4.36
12429,35.0,Male,Software Engineer,9.06,,8.49,2.93,10.0,2.0,68.0,179.0,10.0
12430,29.0,Male,Designer,7.64,58.0,7.52,5.51,9.76,4.0,2.0,136.0,9.95
12431,34.0,Male,Manager,4.82,,6.54,8.08,7.09,0.0,31.0,282.0,6.47
